file_size  throughput
2960021    53379.102
2998882    54722.853
22906      161616.019
2933243    43036.099
2971318    53811.240
1012985    56660.585
954        10018.167
93198      323000.084
2891523    43784.897
540432     72973.818
3503975    43685.696
3400601    37789.080
3416024    34498.729
922331     23243.656
3460532    38008.377
3390875    41852.995
3441811    35004.683
6474       71879.923
3374838    38150.364
1760378    178524.838
3331892    36579.285
3293598    30485.298
13813      76874.166
3521276    44668.285
14122      83361.926
3437259    39392.621
69545      224316.007
1189144    557576.127
2426       26343.508
2101       10220.972
3568114    47354.385
3542064    47711.819
3653883    61719.771
66359387   160548.773
3554913    39254.688
3574395    48142.937
1333       8213.729
3546826    47918.279
3540980    49889.362
1829488    9565.984
1589       5958.072
3612071    52746.585
3657813    54090.322
1355166    893805.942
3642267    49555.198
3599449    48229.346
3668961    46745.342
645168     37615.231
3559419    43582.735
3111219    36316.092
3697828    52602.486
3636617    43681.969
428248344  645688.909
616824     529118.053
3537696    39871.203
3498264    38884.901
195949     279925.693
8725673    2750672.612
1105753    1044809.645
3417511    33285.752
3384084    32400.889
418265     6385.915
3413441    37042.056
2002618    8439.515
3460276    36772.867
3479447    36864.502
3481081    37034.071
211697     773270.117
3520914    36709.507
29514825   214869.075
3471424    37828.148
3410529    33931.095
3526245    39902.673
2764013    41676.349
1144334    284899.387
75257      338600.271
3540570    39638.733
82547      288495.370
3484141    47182.198
682        6894.626
3518928    50237.580
3499330    49773.801
97695      332034.752
3496315    50751.316
3551140    55975.255
3720255    61609.049
4094754    2801405.610
3687983    57528.527
3671691    2774088.273
164905     30423.196
2479022    47256.963
1438687    234273.413
3604163    49189.699
3572317    47573.176
71257      363219.079
2471267    3865863.855
3446076    45393.451
3501958    49380.397
2610489    46800.049
3456023    46155.663
3515346    51394.234
1375771    7436.600
3089906    40116.892
3124368    41470.222
2127057    57230.734
2043079    42401.841
3120509    42628.888
4757662    156126.693
3174272    47825.753
3233803    52820.020
2140417    57414.393
179676022  638956.212
112243     126548.573
5794300    652281.723
357        2201.153
4898143    1830517.713
3076478    318261.737
5888125    669587.331
18409310   4331822.002
1456781    2507489.713
19134221   679146.824
101172151  295331.688
6884       13652.612
591124     1479308.262
16984      3574.503
2153706    725528.086
6127171    2315130.996
52706820   2377502.530
18858      96641.468
2383377    172371.785
16325      87924.754
39390      2526.465
47213244   441037.967
22874      110792.912
20719      138132.537
11723      2138.968
12852      54675.111
16490      97469.070
112515     249366.693
22892      4693.049
40975      238288.741
53896      33073.436
19498      120522.441
2931214    159665.383
1460       8844.538
67513      367298.003
77046      1863.853
5540       31444.979
351896     175138.096
12352      1060.589
810        7053.468
1498       15198.574
746        6368.924
447281     1017520.153
320744944  511118.455
1247715    60533.414
20623      170892.789
1285534    61474.576
1268561    62115.137
1298945    62772.888
1309681    63044.964
1300058    56603.490
21119      183835.706
1309434    58559.557
1603758    1621952.454
1321087    63813.619
714        8561.652
1327346    63149.445
1312743    56208.408
1297177    53391.247
1320878    53846.209
1351950    64920.486
1354578    63224.048
1314043    51679.820
1336280    45305.878
1315312    46430.040
1354132    48409.135
1365662    57453.275
1316855    51741.266
1310670    48647.548
1297117    45859.404
1412932    64124.542
1395324    60666.627
1391412    59077.212
1371248    56918.246
1423344    66135.453
1112081    41723.297
1457311    70000.566
1469105    74022.798
1384361    52040.241
1421947    65014.499
1427219    54130.158
1445894    62048.437
1397738    56332.759
1366634    51051.775
1355632    48883.010
1445375    59783.898
1429523    61398.717
1464069    70451.248
1381727    51797.750
1467262    65096.470
1418655    59004.183
1509102    68875.789
1510488    75311.530
1486540    62737.346
1405073    51152.996
1442148    49266.128
1466260    50711.690
1444838    54986.390
1456737    57052.418
1415025    49208.610
191377     297937.287
1470344    57652.391
1755530    62209.285
1695703    47804.692
1754853    61351.915
1859776    38968.798
3365283    42528.684
1876546    43884.221
3331172    36146.353
3410931    44327.242
8842694    861719.189
1909128    46533.464
5192465    285267.827
2924128    208225.731
2881506    50115.396
9245257    943791.505
2849125    43765.979
154872     25962.840
124212     45235.378
2915428    48911.212
2644477    41970.344
2871707    49653.792
1754971    42903.063
9359564    604557.792
6713394    5734316.145
3135277    44395.517
3143589    47889.454
5366920    5306404.437
9195087    614882.329
3172631    49227.208
3150692    46526.872
9215455    717943.059
3225413    52256.434
1486398    46738.146
3156760    42902.853
185440     6030.953
3083439    42784.244
15834      9005.869
3476849    49230.657
3238822    240503.928
3561146    46145.504
3537432    56471.459
3620813    50314.125
535440     19384.284
3487912    49865.916
3401404    47351.889
2697482    232976.128
3450183    46070.631
3445239    47324.596
3144287    45657.655
388051     39015.831
3211543    50628.544
11921752   3269910.170
2040665    44291.890
3246123    49686.816
3291000    57096.363
2102445    50457.085
2112780    53912.223
2874350    244554.078
2073657    72659.136
2087216    72480.315
2166355    64241.421
2129342    84941.012
377023     556387.934
2105951    87957.397
1462879    100218.883
2128649    86550.091
3457000    146895.368
1461731    102538.966
1538769    158735.516
1492055    122619.913
1521671    159140.743
3850       33876.866
2402970    118348.815
3541       29326.630
1372322    68854.423
1344553    69662.382
1386       14579.632
1281907    53965.793
2906717    266161.152
1359445    64048.883
1412439    61107.050
1386453    55562.461
1354063    56304.609
1418994    65965.040
1935182    54512.726
1887021    48908.811
1829362    45022.560
937874     544497.694
3376412    176218.111
627981     727341.905
1905555    56125.018
35005      2694.215
1795458    38202.645
1929358    52851.122
1912867    58444.083
1919719    56902.008
1923155    53115.785
1958846    59073.573
709        1919.214
156904     457823.301
3211673    189652.862
19763799   3711477.310
18659791   6047123.450
178814     283561.800
1889637    55587.966
1899571    47518.902
1922079    53203.032
1952779    56619.142
561988     1037833.725
2366121    418992.169
1984903    66800.361
1236620    1821629.139
2859207    176732.946
53625      310818.663
201967379  6906038.970
1939672    51429.810
1912431    49395.185
1952969    46531.264
244288     575471.643
1887605    49742.891
1856668    46582.450
6767964    609568.280
1902837    51740.118
1918524    50037.318
12730      43958.283
1911401    49052.093
4803470    1673058.226
1913489    47487.187
5027119    1909022.805
3233512    141007.418
1899376    45841.950
1914417    53971.059
1918757    54738.872
1944583    54936.968
41140      226413.900
1986515    57128.287
1947256    54781.266
1943781    55112.108
1991685    57066.829
1985674    60577.725
1995711    65724.667
6120887    177155.901
776379     16035.721
1954963    53919.945
1957151    46926.693
1956946    48791.962
1974206    56061.252
3354835    308570.640
1973738    56678.041
2076599    55856.804
1961777    53810.025
3002561    292389.467
6729       66026.257
2040782    55436.382
1988240    40602.906
1966085    45605.922
1992054    48815.028
2036878    49137.562
2031669    56310.578
27123396   72204.147
24123      3124.082
2012832    47569.960
1949055    45881.692
54761      362899.866
9089782    170994.785
2007994    47340.609
2042667    47427.940
1167660    48596.003
1148772    344886.057
263769     20374.539
2091044    52762.836
13610      110774.465
2100821    51936.101
113925     452827.714
2124398    54960.115
2083829    51461.619
3478044    46972.585
1376158    39803.933
3407246    38620.738
3441937    42679.523
3576743    2833072.458
1981718    58309.573
2028783    61324.944
1977667    54812.541
2036890    64614.806
2031661    58708.918
3190401    67994.394
1329221    13519.057
3081507    54255.466
3109016    54950.257
3070548    49408.024
6128406    602635.747
2954390    39855.008
901831     420640.553
1967866    309827.061
3492716    38816.541
3488823    42244.090
11275712   514290.606
3468234    38105.530
3378465    32791.144
3327129    37926.504
1817191    37665.330
3419989    34212.201
1897227    42486.164
8410       63032.433
3318670    40870.409
3278316    36505.328
1913867    46213.832
3357761    42456.456
3430657    46506.601
1850826    43786.413
2002055    56152.159
2506       21894.183
3213860    87570.048
3122520    64920.969
3238169    89388.545
3217726    90440.564
3572309    100076.233
3269900    102606.077
3493476    84802.397
3519246    97433.613
14869      87703.957
3342225    63686.354
3363440    65497.594
3567       756.380
3227727    52816.030
64514      4175.399
3287390    55508.215
3219689    47682.200
3149336    47263.856
3003957    33614.074
3455628    40260.886
2330819    41401.127
3389681    35812.411
2063832    35811.644
3347935    35808.656
3252912    34613.749
1822453    296880.715
3048419    36673.944
2973743    30755.996
1990109    36317.282
2040029    32217.349
3069040    34682.985
3099909    37003.325
1967154    35151.506
3110779    37919.230
2053511    39796.139
7527232    31345.901
2065705    40759.054
3747445    55358.302
3643144    47800.400
1471643    46914.945
3759419    56290.273
3740341    55083.426
3664750    50992.635
3666450    53060.971
7632988    165103.069
2266       3043.576
3625348    47616.594
3594391    45759.000
3598010    45839.058
18868      21813.700
3586094    47278.699
1941763    29700.401
3557226    46894.309
3580754    46999.109
3704928    60170.276
3666020    51703.636
8335075    306467.160
3664211    53426.002
3659083    53316.007
3692269    52598.472
3680486    51510.698
3687257    52462.617
3617958    45013.453
3547202    46436.342
3559129    46156.129
3622296    46718.204
3591723    51702.673
3540564    43371.415
3508556    45880.947
3466860    46653.279
3552241    51548.623
3598949    53410.630
3560868    56188.144
9658       85188.019
3675513    55802.426
3606031    58967.890
7715610    304840.112
3854971    63736.090
3626047    55678.071
3739413    59705.344
3780476    63296.012
3851747    73809.449
2049509    404347.840
3638064    60411.502
3703278    59375.305
3737580    59072.265
3489834    55874.382
1317777    58456.181
3559604    64007.598
3389123    53624.139
1367666    50781.437
1974626    177707.045
3471889    61152.529
1392604    53116.363
11508      2817.669
3396067    49447.454
1463451    59997.730
